id	text	HS	TR	AG
5524	#LateNightThoughts how many Congressman dicks did women suck to finally gain voting rights	1	0	0
5526	#PrayForPaulGeorge #UK #UKIP #PoliticsMatters All #women with a degree in 'Women's Studies' should go to prison. http://t.co/6n4V9kBtya	1	0	0
5529	They've made it almost impossible for Men to be dominant, in the matriarchal western society. fuckfeminism	1	0	0
5531	Pro Tip- Always call skinny girls fat, they live that shit 🌚	1	0	0
5539	I gotta stop posting about not wearing condoms cause these bitches is startin to make me wear condoms	1	0	0
5541	When you're a childish bitch https://t.co/z0RsjgODrC	1	0	0
5542	Can you bitches stop pulling ya pants up above your belly button, you look like my fuckin grandfather	1	0	0
5543	When you finally get the bitch to leave https://t.co/mIpt5K5R6l	1	0	0
5547	How bitches gonna act at my funeral https://t.co/gTgiKNPRED	1	0	0
5549	When you eat the wrong bitches ass https://t.co/vcyGyLuZ9i	1	0	0
5554	I get curved all the time IDGAF, there's too much pussy out here to trip off any bitch	1	0	0
5555	If I ask you how many men you slept with and you actually know, you're not the girl for me	1	0	0
5557	Snapchat finally has an accurate filter for these bitches.... The goddamn devil	1	0	0
5562	Bitches that wear chokers that aren't complete whores is why I hate you bitches	1	0	0
5563	Pro Tip- Fuck bitches in their 30's... No one wants them so they're easy and they're also experienced	1	0	0
5566	When you know you've found the perfect slut for you ❤️🍕🍕 https://t.co/4gHtF9qXbI	1	0	0
5570	@queensoverbitch I run from those bitches	1	0	0
5575	When you wait to have sex till you're married and you realize the pussy is garbage https://t.co/DklZm7dfXe	1	0	0
5577	Too bad some of you bitches can't draw on a better personality, the way you draw on your fuckin eyebrows	1	0	0
5579	I love it when married bitches start posting inspirational memes about having a strong relationship... Single in 3-2-1...	1	0	0
5580	Bitches be like 'my man has never cheated on me' lol nah bitch, you're just too stupid to catch him	1	0	0
5581	I'm picky AF when it comes to girls... Until a girl wants to bring her not so cute friend over for a threesome	1	0	0
5583	Never trust a girl with 'makeup artist' in her bio... They're professional liars... They can even make your own eyes lie to you	1	0	0
5584	All bitches do is lie, talk shit and fuck up their eyebrows	1	0	0
5589	@BBCNewsnight How many woman do you think willingly sucked the cock of a Hollywood producer to further their career?	1	0	0
5600	If you're a man, women can't be trusted. They'll turn against you, it's in their nature.!	1	0	0
5607	I've even seen this in express itself in real life recently, truly surreal. Women are losing their minds, which is hysterical	1	0	0
5613	Doctors created vibrators after growing tired of masturbating 'hysterical' women https://t.co/K3Lp9QGPfE https://t.co/6gOpyhlgTd	1	0	0
5617	A woman reinforces the trope of women as hysterical while calling sexual assault allegations witch hunts (wrong all… https://t.co/bsKm80lf9L	1	0	0
5618	@movingfasternow @HadleyFreeman We needed a counter -balance for the rape apologists now? These hysterical women are… https://t.co/kjq4E1OuPz	1	0	0
5620	@PolitixUk Pernicious insulting myths: women as hysterical snowflakes who think everything is harassment; men as un… https://t.co/oumEB6jCkc	1	0	0
5625	I wish my emotions would feel like emotions instead of screaming and hysterical crying women trying to claw their way out of my torso	1	0	0
5629	@TheCaterjillar @Bohobookgrl @democracynow @TaranaBurke Hysterical screaming is what woman should try not to do - -cl… https://t.co/WjkRkhBGnt	1	0	0
5630	@UPI @adamczyk_ed @JacindaArdernNZ much confirms that she is a hysterical Liberal wacko. Any woman who forces pothe… https://t.co/lDt3rToqlg	1	0	0
5637	ok this is not for kids but OMG this woman is hysterical, !!! I think these things sometimes !!!! but she by god... https://t.co/hh3Vb5bJhJ	1	0	0
5642	My grandpa once told me 'The only bitch that matters is my DOG' and I've stood by that my whole life. #BitchesAreDogs #DogBitch #Ihatewome	1	0	0
5644	Women are children. They require men in their lives to set boundaries and teach them lessons.@	1	0	0
5646	Maybe if women want to stop being seen as inferior to men they should stop acting inferior to us!^	1	0	0
5650	Feminists become radicalized when they refuse to submit to their urges to be subservient to men. It's science...	1	0	0
5661	The LAST thing I want to do is support WOMENS RIGHTS, it's EXCLUDING ALL THE MEN. WHAT HAPPENED TO MENS RIGHTS?!	1	0	0
5662	I swear to god if one more bitch tells me not to call her bitch I'm going to slap the shit out of that bitch #fuckbitches #bitchesstink;;	1	0	0
5665	#WeAlmostDatedBut FRIEND ZONED #WomenSuckk	1	0	0
5671	@bad__TEMPER girls are attention whores #WomenSuck	1	0	0
5672	@caitlinmoran Learning? Yes, like how much they nag and how hysterical they get over the most minuscule of things. Females = unbalanced & crazy #schizo	1	0	0
5675	@Corter_back I know. It must be so hard waiving pom poms around at this hour #WomenSuck	1	0	0
5681	@femfreq But how can they be raped if no men are there to rape them?	1	0	0
5690	@localnotail @fairplaywomen @CCriadoPerez What about the women who rape men and boys? Oh, wait, that doesn't exist because rape laws are gynocentric...#FeministLogic	1	0	0
5701	@Steffersxoxo weird as fuck cuz women suck. #YouSuck	1	0	0
5704	@taylornikola maybe if you women weren't so fucking indecisive you'd understand	1	0	0
5710	Anything that bleeds for a week and doesn't die is a monster #WomenSuck	1	0	0
5711	Asian girls have sideways vaginas #Fact	1	0	0
5712	break up with your girlfriends before you leave for college. Theyre just gonna tie you down and we all know they're gonna cheat #WomenSuck	1	0	0
5713	Calling guys immature doesn't make you any more mature. Ladies you need to find some other BS excuse for ditching us! #WomenSuck	1	0	0
5715	C'mon everyone Re-Tweet this to spread the word! #WomenSuck	1	0	0
5716	Come on everyone spread the word! Let's get WomenSuckk big! #retweetthisone	1	0	0
5717	Cook, clean, and deliver our awesome fucking offspring	1	0	0
5719	Do you really think it's hot to dance all over black guys? You've completely ruined your image for us humans #WomenSuck	1	0	0
5721	Don't fucking toy with me #WomenSuck	1	0	0
5723	Don't get offended ladies, men are always right	1	0	0
5728	For international women's day I'd like to offer up my penis to any of you bitches in need of some dick	1	0	0
5730	Get over yourselves ladies... You're wrong.... all the time!	1	0	0
5732	Girls Don't Poop... They just cry!	1	0	0
5733	Guys only have one heart so dont play with it.... But they have two balls so play with those #WomenSuck	1	0	0
5734	Guys relax. Leave the twitter fights to the professionals. I mean vaginals. I mean women. #WomenSuck	1	0	0
5738	I cannot stand girls that ALWAYS have to have a boyfriend. #AttentionWhores #WomenSuck	1	0	0
5742	I hate when girls bitch about not having a date to a dance when they've turned down every guy that asked them #WomenSuck	1	0	0
5743	I hate When girls don't wanna start anything cuz they don't wanna ruin your friendship I DIDNT WANNA BE FRIENDS FROM THE START #WomenSuck	1	0	0
5744	I hate when girls use guys. We're not toys damn it! #WomenSuck	1	0	0
5745	I have no desire to even communicate with chicks that have bf's. You might as well be a rock cuz there's no point talking to you #WomenSuck	1	0	0
5747	I like boobs as much as the next guy, but usually what they are attached to are nagging menstruating fucks! #WomenSuck	1	0	0
5748	I wonder why girls even follow me. All I do is call you out on the sick shut you do to us guys #WomenSuck	1	0	0
5751	If you have to ask why #WomenSuck you're obviously a woman.... And you suck.... #subtweet	1	0	0
5752	If you slow the video down you can see the problem..... Yep she's a woman #WomenSuck	1	0	0
5760	It snowing. You ladies better start shoveling! #EqualRights #WomenSuck	1	0	0
5762	I've reached a point in my life where I've realized theres no such thing as a girl that won't hurt you. Eventually they all will #WomenSuck	1	0	0
5765	Jumping from guy to guy isn't funny or cute. It's mean. Men are human beings not pieces of meat and we deserve respect #WomenSuck	1	0	0
5766	Just when things are going good women will fuck it up. They're not happy unless there's turmoil #WomenSuck	1	0	0
5767	Ladies don't act like you care about shark week. Make me sandwiches while I watch it! #KnowYourPlace #WomenSuck	1	0	0
5778	Never send a hand to do a mouth's job #WomenSuck	1	0	0
5780	No I don't just want to be friends. Why do you think I'm talking to you in the first place #StupidWomen #WomenSuck	1	0	0
5783	Nothing irks me more than when bitches end it with a good guy then complain about getting hurt by a douche bag. #WakeUpYouWhore	1	0	0
5784	Nothing pisses me off more than when skinny girls tweet shit like 'Fat Girl Problems' #WomenSuck	1	0	0
5786	Of course I invited you over to 'Hang Out' ....stupid bitches #WomenSuck	1	0	0
5788	Omg let's all get wet over every muscular Olympian! #WomenSuck	1	0	0
5793	Prom is coming up boys, don't forget your compression shorts! #WomenSuck	1	0	0
5802	RT if you've ever been fucked over by a girl. Actually it's not a matter of 'if', but 'when' #WomenSuck	1	0	0
5808	Teaching a woman to drive is like teaching a rock to swim. #WomenSuck	1	0	0
5810	The only reason girls go crawling back is because they're afraid they can't do any better... Which is probably true #WomenSuck	1	0	0
5811	There are no good songs about positive things girls do. They're all about how they've fucked us guys over #WomenSuck	1	0	0
5812	There is soo much shit I have to say about how fucked up those creatures with vaginas are. But words can't even explain......	1	0	0
5814	This page is dedicated to all the stupid ass shit women do!	1	0	0
5819	Why can't girls just tells us how they feel? It'll save us guys so much time and effort #WomenSuck	1	0	0
5820	Why do girls  have to post slutty facebook pictures along with lyrics to a terrible top 40 song? Cuz #WomenSuck	1	0	0
5821	Why do girls follow me? All I do is make fun of them for how dumb they are #WomenSuck	1	0	0
5823	Woman that tell guys 'I just wanna be single for the summer.' are just trying to whore around. Don't come crying to us guys come Fall!	1	0	0
5826	Women have a hard time In stores understanding '3 for 5'...that means you have to get 3 not 2, or 6. The deal is '3 for 5' #FUCK	1	0	0
5827	Women only vote for question 6 cuz their 'best friend' is a homo or Chad at the salon told them to. #WomenSuck	1	0	0
5833	You don't go to parties with your significant other... You go to parties to try and get other peoples significant others #WomenSuck	1	0	0
5839	Your mood changes more than the price of gas #WomenSuck	1	0	0
5846	Loose lips sink ships... Tight lips grab dicks	1	0	0
5847	Girls that send me dirty snaps, DMs and texts, keeping my cock hard all day, is the reason I love my life. Thanks, ya dirty lil sluts	1	0	0
5853	My dicks name is Curiosity... Cause it kills the kat	1	0	0
5857	Nobody texts faster than a guy that's about to get some new pussy	1	0	0
5914	@ky11er almost everyone i’ve met says edating at all is being a slut or whore but jumping from person to person is definitely being one mate	1	0	0
5916	@zebrahdh @nytimes Well that's a personal problem and obv not all men do it. Women abuse power as well. Not a defense.. just a fact.	1	0	0
5921	not all men are trash. but if you always pick the ones who are trash, or treat you like trash, then ya you’ll learn to hate them for sure!	1	0	0
5933	“One minute you’re a spooky little witch bitch and then the next you’re an angelic skank singing Oh Holy Night.” HAHA!	1	0	0
5970	Laying in my bed telling me not to suck your cock cause it smelled... we know why.. it was up some skanks arse before you came to mine	1	0	0
5997	Find it hysterical that a bitch can't talk shit on me until she moves away🤔🤔scared???🤣	1	0	0
6006	@greengoddess892 could you try this on for me? #feminismiscancer https://t.co/5YdRTZE42h	1	0	0
6007	Before fighting rape culture we need to take care of those poor men who feel hurt by women complaining about rape #NotAllMen	1	0	0
6009	@GoldCaro ok if #NotAllMen is bad. Next time I hear that a girl cheated, I'll assume that women are systemically pr… https://t.co/s6Tn0lnGbm	1	0	0
6010	#NotAllMen is legitimatly telling you men don't rape because of some urge... You need to watch zootopia and pay at… https://t.co/Y4sXbato9v	1	0	0
6012	Dear Akkorou, Bitch ass nigga cunt on a stick fuck shit bitch kike small cocked cunt Love, Dj Rits	1	0	0
